"","inexpfte","ugds_nhpi","city","st_fips","avgfacsal","tuitionfee_out","highdeg","ccugprof","main","tuitfte","tuitionfee_in","locale","unitid","relaffil","curroper","distanceonly","womenonly","preddeg","annhi","ugds","ccbasic","zip","pftfac","hbcu","pptug_ef2","ugds_nra","ugds_white","nanti","pctpell","ugds_aian","numbranch","control","pbi","menonly","hcm2","ugds_unkn","aanapii","hsi","ugds_black","accredagency","tribal","ugds_hisp","ccsizset","ugds_2mor","ugds_asian","instnm","sch_deg","locale2","adm_rate","adm_rate_all","satvr25","satvr75","satmt25","satmt75","satwr25","satwr75","satvrmid","satmtmid","satwrmid","actcm25","actcm75","acten25","acten75","actmt25","actmt75","actwr25","actwr75","actcmmid","actenmid","actmtmid","actwrmid","sat_avg","sat_avg_all","ug","ugds_whitenh","ugds_blacknh","ugds_api","ugds_aianold","ugds_hispold","ug_nra","ug_unkn","ug_whitenh","ug_blacknh","ug_api","ug_aianold","ug_hispold","costt4_a","costt4_p","tuitionfee_prog","year","par_ed_pct_hs","md_faminc","dep_inc_avg","faminc_ind","faminc","age_entry","first_gen","ind_inc_avg","appl_sch_pct_ge5","loan_ever","dependent","appl_sch_pct_ge2","appl_sch_pct_ge3","married","pell_ever","appl_sch_pct_ge4","veteran","par_ed_pct_ps","pctfloan","female","debt_mdn","ug25abv","par_ed_pct_ms","grad_debt_mdn","age_entry_sq","agege24","lnfaminc","lnfaminc_ind","pct_white","pct_black","pct_asian","pct_hispanic","pct_ba","pct_grad_prof","pct_born_us","median_hh_inc","poverty_rate","unemp_rate","ln_median_hh_inc"
"86",8550,0.0066,"Sells",4,4646,3706,2,1,1,2056,1354,43,442781,-2,1,0,0,1,0,152,33,85634,0.3409,0,0.8684,0,0.0197,0,0.2441,0.9605,1,1,0,0,0,0,0,0,0,"North Central Association of Colleges and Schools The Higher Learning Commission",1,0.0132,1,0,0,"Tohono O'Odham Community College",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5826,NA,NA,2010,0.5490196078,17066,25402,16661,19436,30,0.5490196078,16661,NA,NA,0.3174603175,NA,NA,NA,NA,NA,NA,NA,0,0.6825396825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",5705,0.0152,"Mesa",4,7196,15024,3,7,0,9830,15024,11,447236,NA,0,0,0,1,0,527,23,85206,NA,0,0.1101,0,0.4706,0,0.5051,0.0607,2,3,0,0,0,0.0361,0,0,0.074,NA,0,0.2979,6,0.038,0.0076,"Everest College-Mesa",NA,NA,NA,0.4465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27036,NA,NA,2010,0.5425501838,10444,28609,14269,15961,29,0.6260955612,14269,0.0214195716,0.881352373,0.1180176396,0.3428181436,0.1132927341,0.2742545149,0.947081058,0.0466190676,0.0432591348,0.3739044388,0.7773,0.6987610248,9330,NA,NA,9500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",5326,0.0063,"Tucson",4,4142,17316,3,7,0,12871,17316,11,444927,-2,1,0,0,3,0,477,30,85712,0.1628,0,0.3522,0.0063,0.4319,0,0.6296,0.0231,33,3,0,0,0,0.1677,0,0,0.0608,"Accrediting Council for Independent Colleges and Schools",0,0.2872,6,0.0042,0.0126,"The Art Institute of Tucson",NA,NA,0.477,0.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31279,NA,NA,2010,0.3763736264,19500,38985,17274,27203,26,0.4313186813,17274,0.0236966825,0.395734597,0.4573459716,0.6895734597,0.1895734597,0.1587677725,0.893364929,0.0687203791,0.0497630332,0.5686813187,0.8832,0.5308056872,9500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",3333,0,"Tucson",4,NA,NA,1,-2,1,8285,NA,41,439668,-2,1,0,0,1,0,76,-2,85706,NA,0,0,0,0.5,0,0.3234,0,1,3,0,0,0,0,0,0,0.0789,"Accrediting Commission of Career Schools and Colleges",0,0.3816,-2,0,0.0395,"HDS Truck Driving Institute",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11438,7255,2010,0.5064935065,18574,NA,NA,21496,38,0.7012987013,NA,NA,NA,NA,NA,NA,0.4957983193,0.907563025,NA,NA,0.2987012987,0.3489,0.0840336134,6083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",6356,0.0072,"Chandler",4,NA,NA,1,-2,0,8320,NA,21,104443,-2,1,0,0,1,0,138,-2,85224,NA,0,0.413,0,0.4565,0,0.7934,0.0362,14,3,0,0,0,0.0217,0,0,0.1667,"National Accrediting Commission of Cosmetology Arts and Sciences",0,0.3043,-2,0.0072,0,"Empire Beauty School-Chandler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35770,16000,2010,0.4601769912,15589,50673,16491,28514,25,0.5221238938,16491,0.0220994475,0.94106814,0.3517495396,0.3462246777,0.1031307551,0.2136279926,0.861878453,0.0460405157,NA,0.4778761062,0.9836,0.9208103131,10556,NA,NA,16131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",3770,0,"Mesa",4,NA,NA,1,-2,1,7516,NA,11,104568,-2,1,0,0,1,0,128,-2,85210,NA,0,0.4141,0.0078,0.7813,0,0.6824,0.0234,3,3,0,0,0,0,0,0,0.0078,"National Accrediting Commission of Cosmetology Arts and Sciences",0,0.1797,-2,0,0,"Avalon School of Cosmetology-Mesa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30873,14800,2010,0.4576023392,20681,55723,18850,33582,25,0.5248538012,18850,0.0209059233,0.909407666,0.3995354239,0.3101045296,0.1080139373,0.2137049942,0.822299652,0.0511033682,NA,0.4751461988,0.8847,0.9152148664,7185.5,NA,NA,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",4684,0.001,"Glendale",4,9014,7518,2,1,1,1489,1734,21,104708,-2,1,0,0,1,0,14449,2,85302,0.9965,0,0.5849,0.0083,0.515,0,0.2408,0.0202,1,1,0,0,0,0.0539,0,0,0.0752,"North Central Association of Colleges and Schools The Higher Learning Commission",0,0.2748,5,0.0143,0.0373,"Glendale Community College",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11525,NA,NA,2010,0.4481550422,21963,38221,20080,28569,26,0.5286324318,20080,0.0539731417,0.476777008,0.4679668121,0.422205115,0.1821914293,0.1731246258,0.893422291,0.0952869729,0.0282268412,0.4713675682,0.1387,0.5558121632,3500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",3873,0,"Flagstaff",4,5438,NA,3,10,1,17541,NA,13,103945,-2,1,0,0,2,1,330,26,86001,0.5455,0,0,0,0.2273,1,0.8883,0.6636,3,2,0,0,0,0.0091,0,0,0.0121,"Accrediting Commission of Career Schools and Colleges",0,0.0848,6,0.003,0,"CollegeAmerica-Flagstaff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38498,39400,2010,0.4483821263,12055,28284,13847,17273,28,0.5593220339,13847,0.0149769585,0.963133641,0.2373271889,0.2741935484,0.0956221198,0.2315668203,0.963133641,0.0426267281,0.051843318,0.4406779661,0.9714,0.7764976959,14417.5,NA,NA,23033.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",2963,0,"Tucson",4,4652,27125,4,6,1,19099,27125,11,104188,-2,1,0,0,3,0,261,30,85716,0.875,0,0.4368,0,0.3755,0,0.552,0.1648,2,3,0,0,0,0.1073,0,0,0.023,"North Central Association of Colleges and Schools The Higher Learning Commission",0,0.318,6,0,0.0115,"Southwest University of Visual Arts-Tucson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46426,NA,NA,2010,0.3483870968,18841,54870,17871,32713,26,0.4,17871,NA,0.931232092,0.4011461318,0.3495702006,0.1146131805,0.1289398281,0.82234957,NA,0.0630372493,0.6,0.9355,0.5042979943,17659,NA,NA,43375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",3613,0.004,"Kingman",4,5437,5160,2,1,1,1568,1848,41,105206,-2,1,0,0,1,0,6051,6,86409,0.2326,0,0.6667,0,0.7934,0,0.4569,0.0178,1,1,0,0,0,0.0162,0,0,0.0124,"North Central Association of Colleges and Schools The Higher Learning Commission",0,0.1349,3,0.0071,0.0142,"Mohave Community College",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25692,NA,NA,2010,0.5223835451,15853,31095,17722,21380,30,0.575922565,17722,0.017037037,0.431851852,0.2735802469,0.1639506173,0.0577777778,0.2787654321,0.953333333,0.027654321,0.0385185185,0.424077435,0.2807,0.6113580247,6094.5,NA,NA,10500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",5770,0,"Tucson",4,NA,NA,1,-2,1,7879,NA,11,262235,-2,0,0,0,1,0,74,-2,85705,NA,0,0,0,0.2027,0,0.4968,0.0405,1,3,0,0,0,0,0,0,0.0541,NA,0,0.7027,-2,0,0,"Arizona Academy of Beauty-North",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23812,14600,2010,0.4301075269,12982,23407,11468,14427,27,0.5913978495,11468,NA,0.897435897,0.2478632479,NA,NA,0.2222222222,NA,NA,NA,0.4086021505,0.4452,NA,4750,NA,NA,5515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",4025,0.0035,"Flagstaff",4,6786,6840,2,1,1,2788,2040,41,404426,-2,1,0,0,2,0,3399,3,86005,0.1902,0,0.6061,3e-04,0.5666,1,0.2424,0.2439,1,1,0,0,0,0.0653,0,0,0.0159,"North Central Association of Colleges and Schools The Higher Learning Commission",0,0.0783,2,0.0203,0.0059,"Coconino Community College",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13408,NA,NA,2010,0.424322889,21074,44473,19611,30343,26,0.4652150823,19611,0.0554803789,0.547586829,0.4316644114,0.4740640505,0.1953089761,0.1655390167,0.841226883,0.099233198,0.0401443392,0.5347849177,0.1673,0.5543527289,4500,NA,NA,11013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",6080,0,"Safford",4,NA,NA,1,-2,1,3587,NA,41,105701,-2,1,0,0,1,0,109,-2,85546,NA,0,0,0,0.5413,0,0.5841,0.0275,1,3,0,0,0,0.0367,0,0,0,"National Accrediting Commission of Cosmetology Arts and Sciences",0,0.3945,-2,0,0,"Hair Academy of Safford",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13808,9450,2010,0.5714285714,7832,25371,10393,13389,25,0.6142857143,10393,NA,0.6625,0.2,NA,NA,0.275,NA,NA,NA,NA,0.5841,NA,7500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",3164,0,"Chandler",4,2575,11134,4,11,1,6862,11134,21,436614,54,1,0,0,3,0,70,24,85286,NA,0,0.2286,0.0429,0.7429,0,0.4096,0.0429,1,2,0,0,0,0,0,0,0.0286,"Transnational Association of Christian Colleges and Schools",0,0.1429,8,0,0,"International Baptist College and Seminary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21020,NA,NA,2010,NA,44718,NA,NA,57214,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2651,0.5185185185,5300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",4874,0.0069,"Phoenix",4,6763,13332,4,5,0,13688,13332,11,436094,-2,1,0,0,3,0,144,26,85021,0.2615,0,0.5625,0,0.5139,0,0.514,0.0278,28,3,0,0,0,0.0417,0,0,0.1667,"Western Association of Schools and Colleges Senior Colleges and University Commission",0,0.2153,6,0.0139,0.0139,"Argosy University-Phoenix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34322,NA,NA,2010,0.4687236731,15560,43558,20687,23655,33,0.5320134794,20687,0.0466031483,0.911557581,0.1297845899,0.4477216239,0.1828500414,0.2684341342,0.845111848,0.0858326429,0.0550952775,0.4679865206,0.8318,0.735998343,6775,NA,NA,24504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",3761,0,"Chandler",4,4268,15732,2,4,0,15320,15732,21,430166,-2,1,0,0,2,0,274,13,85225,NA,0,0,0.0511,0.7336,0,0.386,0.0182,33,3,0,0,0,0.0949,0,0,0.0255,"Accrediting Council for Independent Colleges and Schools",0,0.0328,1,0.0292,0.0146,"Golf Academy of America-Phoenix",NA,NA,0.9583,0.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26227,NA,NA,2010,0.5047932767,13986,37119,16968,20344,30,0.5578782888,16968,0.0348833339,0.916020371,0.1675265453,0.3933695037,0.1502180208,0.2242785341,0.923043638,0.0694005259,0.0319209134,0.4421217112,0.6581,0.8154312153,8998,NA,NA,17416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",5843,0.0093,"Avondale",4,NA,NA,1,-2,0,8294,NA,22,447148,-2,1,0,0,1,0,216,-2,85323,NA,0,0.3796,0,0.3009,0,0.7992,0.0046,12,3,0,0,0,0.037,0,0,0.1296,"National Accrediting Commission of Cosmetology Arts and Sciences",0,0.4815,-2,0.0139,0.0231,"Empire Beauty School-Avondale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32671,16000,2010,0.5252525253,22355,43582,19909,30122,24,0.6237373737,19909,0.0298210736,0.940357853,0.4314115308,0.3598409543,0.1411530815,0.1988071571,0.862823062,0.0675944334,NA,0.3762626263,0.9716,0.9622266402,9500,NA,NA,13828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",2913,NA,"Phoenix",4,3325,NA,4,0,1,9037,NA,11,447698,-2,1,0,0,4,0,NA,26,85012,0.087,0,NA,NA,NA,0,NA,NA,1,3,0,0,0,NA,0,0,NA,"Accrediting Commission for Acupuncture and Oriental Medicine",0,NA,18,NA,NA,"Phoenix Institute of Herbal Medicine & Acupuncture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,25912,NA,NA,54264,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",13269,NA,"Phoenix",4,5924,NA,4,0,1,9120,NA,11,381459,42,1,0,0,4,0,NA,24,85018,0.6,0,NA,NA,NA,0,NA,NA,1,2,0,0,0,NA,0,0,NA,"North Central Association of Colleges and Schools The Higher Learning Commission",0,NA,18,NA,NA,"Phoenix Seminary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",6662,0.0143,"Scottsdale",4,NA,25990,1,-2,1,15579,25990,12,450951,-2,1,0,0,1,0,140,-2,85259,NA,0,0,0,0.6643,0,0.48,0.0643,1,3,0,0,0,0.0214,0,0,0.0214,"Accrediting Commission of Career Schools and Colleges",0,0.2071,-2,0.0071,0,"Arizona Culinary Institute",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38567,NA,NA,2010,NA,36284,84006,40609,59485,27,0.4325581395,40609,NA,0.93902439,0.4349593496,0.1910569106,NA,0.2154471545,0.581300813,NA,0.0650406504,0.5674418605,0.816,0.4105691057,9500,NA,NA,9500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",9648,NA,"Phoenix",4,8671,NA,4,13,0,12430,NA,11,448886,-2,1,0,0,3,0,NA,17,85004,0.7627,0,NA,NA,NA,0,NA,NA,5,1,0,0,0,NA,0,1,NA,"North Central Association of Colleges and Schools The Higher Learning Commission",0,NA,15,NA,NA,"Arizona State University-Downtown Phoenix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",16892,NA,"Tempe",4,NA,NA,2,3,1,43931,NA,12,475839,-2,1,1,0,2,0,NA,12,85281,0,0,NA,NA,NA,0,NA,NA,1,3,0,0,0,NA,0,0,NA,"Distance Education Accrediting Commission",0,NA,1,NA,NA,"Sessions College for Professional Design",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"Peoria",4,6438,NA,0,-2,0,NA,NA,21,485078,-2,1,0,0,3,0,NA,-2,85381,NA,0,NA,NA,NA,0,NA,NA,3,2,0,0,0,NA,0,0,NA,"North Central Association of Colleges and Schools The Higher Learning Commission",0,NA,-2,NA,NA,"Trine University-Arizona Regional Campus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",1627,NA,"Phoenix",4,7595,NA,3,11,1,7872,NA,11,461023,-2,1,1,0,2,0,NA,32,85014,0.1607,0,NA,NA,NA,0,NA,NA,1,3,0,0,0,NA,0,0,NA,"Distance Education Accrediting Commission",0,NA,9,NA,NA,"National Paralegal College",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",4190,NA,"Tucson",4,NA,NA,1,-2,1,16304,NA,11,461713,-2,1,0,0,1,0,NA,-2,85716,NA,0,NA,NA,NA,0,NA,NA,1,3,0,0,0,NA,0,0,NA,"Accrediting Council for Continuing Education & Training",0,NA,-2,NA,NA,"Pure Aesthetics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",1835,NA,"Phoenix",4,NA,NA,1,-2,0,7360,NA,11,469142,-2,1,0,0,1,0,NA,-2,85051,NA,0,NA,NA,NA,0,NA,NA,9,3,0,0,0,NA,0,0,NA,"Accrediting Council for Continuing Education & Training",0,NA,-2,NA,NA,"Utah College of Massage Therapy-Phoenix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",2044,0,"Mesa",4,NA,NA,1,-2,1,4131,NA,11,441210,-2,1,0,0,1,0,225,-2,85201,NA,0,0.7156,0,0.64,0,0.1154,0.0133,1,1,0,0,0,0,0,0,0.04,NA,0,0.2756,-2,0,0.0311,"East Valley Institute of Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20199,10800,2010,0.49,17855,28210,13883,21411,24,0.61,13883,NA,NA,0.5254237288,0.3305084746,NA,0.1271186441,NA,NA,NA,0.39,0,0.8220338983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",14781,0.0049,"Prescott",4,8536,29428,4,14,0,26607,29428,41,104586,-2,1,0,0,3,0,1647,22,86301,0.7333,0,0.0644,0.0443,0.6661,0,0.2797,0.0097,2,2,0,0,0,0.0698,0,0,0.017,"Southern Association of Colleges and Schools Commission on Colleges",0,0.0941,10,0.0358,0.0583,"Embry-Riddle Aeronautical University-Prescott",NA,NA,0.8193,0.798,480,600,510,650,NA,NA,540,580,NA,22,28,21,28,23,29,NA,NA,25,25,26,NA,1130,1106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41586,NA,NA,2010,0.3355105595,43231,91094,37502,62575,25,0.3601132158,37502,0.0797043548,0.806632042,0.4678385937,0.3769476628,0.2035557331,0.3006392329,0.65281662,0.1270475429,0.1074710348,0.6398867842,0.6091,0.1484218937,7500,NA,NA,19809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",15126,0.0026,"Phoenix",4,NA,12475,3,6,0,33714,12475,11,103723,-2,0,0,0,3,0,1148,30,85040,NA,0,0.2143,0,0.3841,0,0.5735,0.0549,4,3,0,0,0,0.2509,0,0,0.0906,"Accrediting Council for Independent Colleges and Schools",0,0.1611,6,0.0418,0.0139,"Collins College",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27723,NA,NA,2010,0.4375760526,18438,43737,16003,30035,25,0.4804088586,16003,0.0485789155,0.945777061,0.5059463818,0.3295706511,0.147550897,0.1005845596,0.802660754,0.0767990325,0.0310421286,0.5195911414,0.9552,0.4253174763,10166,NA,NA,29544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",55110,0,"Glendale",4,13694,NA,4,0,1,71514,NA,21,103778,-2,0,0,0,1,0,2,29,85306,0.3607,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,NA,0,0,6,0,0,"Thunderbird School of Global Management",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
